heat_load_shifting,heat_load_shifting,heat_load_shifting
2030,2030,2030
moderate,moderate,moderate
NENGREST,NENG_CT,NENG_ME
224.9999998,64.2571429,30.65714283
264.6285717,75.59999997,36.05714285
285.6571428,81.57142864,38.94285716
289.5714284,82.68571435,39.45714285
292.1999999,83.42857145,39.85714287
295.0285712,84.25714283,40.22857142
295.6571429,84.42857141,40.31428569
294.4857143,84.08571426,40.14285715
293.9714285,83.97142864,40.08571428
293.0285713,83.68571431,39.94285714
295.6857145,84.45714288,40.31428569
308.5142858,88.1142857,42.05714289
327.5714286,93.54285718,44.65714286
328.5142859,93.82857137,44.7714286
320.9714288,91.65714289,43.77142856
309.3142856,88.34285708,42.17142856
289.2857144,82.6285714,39.42857145
263.2000002,75.17142854,35.88571431
239.7999999,68.48571424,32.68571431
224.4857145,64.11428566,30.60000003
216.3142858,61.77142861,29.48571432
213.3714286,60.94285709,29.0857143
213.8000001,61.05714285,29.14285717
220.3999999,62.94285714,30.05714287
241.7714287,69.02857143,32.94285712
281.1999999,80.31428569,38.34285714
300.5999999,85.85714279,40.97142858
302.9714286,86.54285708,41.31428573
302.2571427,86.31428569,41.19999999
301.5428572,86.14285712,41.11428572
298.6285716,85.28571426,40.7142857
293.1999999,83.71428578,39.97142854
289.5428572,82.68571435,39.45714285
285.0571428,81.40000006,38.85714283
283.542857,80.99999997,38.65714289
292.0000002,83.39999998,39.8
315.3714285,90.0571428,42.97142859
318.5428569,90.9714286,43.42857141
310.6857143,88.7142857,42.34285717
300.2285716,85.71428569,40.94285711
284.6285713,81.25714283,38.80000003
263.3428572,75.20000001,35.88571431
240.4285716,68.65714281,32.77142858
223.5142856,63.82857147,30.45714283
214.1428573,61.14285713,29.19999997
208.9714284,59.68571428,28.48571428
206.9428569,59.11428575,28.2
208.5142858,59.54285718,28.40000001
216.0571429,61.68571432,29.45714285
230.9142857,65.94285714,31.48571427
246.1714284,70.31428572,33.57142855
262.2857141,74.91428568,35.77142857
272.1142855,77.71428577,37.11428569
275.4571431,78.68571426,37.54285717
273.3428573,78.05714292,37.25714283
268.8285712,76.77142863,36.65714287
263.1714286,75.17142854,35.88571431
259.6285714,74.14285711,35.40000002
259.942857,74.25714287,35.42857142
270.1714283,77.17142858,36.82857141
296.2571429,84.59999998,40.40000002
301.9428571,86.22857141,41.17142859
294.9714285,84.2285715,40.22857142
286.6571428,81.85714283,39.0857143
273.9714285,78.25714283,37.34285717
257.057143,73.42857148,35.05714287
239.2857141,68.34285714,32.62857144
225.057143,64.2571429,30.6857143
217.0000001,61.97142852,29.57142859
213.2285716,60.88571428,29.0857143
212.1714285,60.59999995,28.94285716
213.8285712,61.05714285,29.14285717
220.0571427,62.85714285,30.00000001
230.4285715,65.80000004,31.4
243.142857,69.42857139,33.14285713
259.942857,74.25714287,35.42857142
270.7142857,77.31428568,36.91428568
275.2000002,78.57142863,37.51428571
276.7142859,79.0285714,37.71428572
275.5714285,78.71428573,37.57142858
271.6857141,77.60000001,37.02857142
268.9142855,76.79999997,36.65714287
270.4000001,77.2285714,36.85714288
282.1999999,80.60000002,38.48571428
307.4857142,87.80000003,41.91428569
303.4285712,86.65714284,41.3714286
288.6571427,82.45714283,39.34285712
281.1999999,80.31428569,38.34285714
269.057143,76.82857144,36.68571427
259.8,74.20000005,35.42857142
238.4857144,68.11428576,32.51428571
222.5142857,63.54285714,30.31428569
214.942857,61.39999999,29.31428571
212.2000001,60.59999995,28.94285716
212.9714287,60.82857146,29.02857143
219.7428571,62.77142857,29.94285714
240.3714284,68.65714281,32.77142858
277.9714288,79.37142854,37.91428572
296.7142855,84.74285708,40.45714283
299.3428571,85.48571431,40.79999997
297.7714287,85.05714288,40.60000003
296.9714284,84.80000002,40.48571429
294.3428573,84.05714292,40.11428574
289.1142858,82.57142859,39.42857145
285.0571428,81.40000006,38.8857143
279.9999998,79.97142854,38.1714286
277.9142856,79.37142854,37.88571426
286.5714285,81.82857149,39.05714284
313.8285716,89.62857137,42.79999999
321.7142859,91.88571427,43.85714283
313.7428573,89.60000003,42.77142859
299.9142856,85.65714288,40.88571431
278.4285714,79.51428578,37.94285713
252.5714285,72.11428572,34.42857145
229.0000001,65.39999995,31.22857145
214.1428573,61.14285713,29.19999997
206.4,58.94285718,28.14285713
203.3142859,58.05714284,27.71428571
203.7142857,58.1714286,27.77142858
210.4857141,60.1142857,28.68571429
231.8857141,66.22857147,31.6
269.9714286,77.0857143,36.80000001
289.0571431,82.54285712,39.39999998
291.057143,83.14285712,39.68571426
291.2857143,83.17142859,39.71428573
291.5428572,83.28571435,39.74285713
290.5999999,83.00000002,39.59999999
287.6571427,82.14285716,39.19999998
285.4571426,81.54285716,38.9142857
281.9142859,80.51428573,38.42857141
282.1428572,80.57142854,38.45714288
291.8571427,83.34285716,39.8
317.6000002,90.71428575,43.28571427
324.0285714,92.54285709,44.17142858
317.4857143,90.68571427,43.28571427
305.9142858,87.34285712,41.71428574
286.0571427,81.68571426,38.99999997
259.9714286,74.25714287,35.45714283
237.5428571,67.82857143,32.37142857
223.3999998,63.8,30.45714283
216.6285714,61.85714289,29.51428572
214.4285713,61.22857142,29.22857144
215.7428573,61.62857138,29.39999998
223.0285715,63.71428571,30.40000002
245.5142856,70.11428567,33.45714288
285.1714286,81.4285714,38.8857143
304.3714285,86.94285717,41.48571427
306.7428572,87.59999998,41.82857141
305.1999998,87.17142855,41.62857141
303.3142858,86.62857136,41.34285713
299.8857145,85.65714288,40.88571431
295.2285714,84.31428578,40.25714288
292.7428573,83.60000002,39.91428574
290.1714284,82.88571426,39.57142859
292.942857,83.65714283,39.94285714
305.0285713,87.11428574,41.60000001
328.6285713,93.85714285,44.8
332.3428571,94.91428575,45.31428569
324.0857141,92.54285709,44.19999998
311.2857144,88.91428574,42.42857144
290.2,82.88571426,39.57142859
262.0571428,74.85714287,35.74285717
238.2857142,68.05714281,32.4857143
222.6857143,63.59999995,30.34285715
214.8285716,61.34285718,29.28571431
211.1714285,60.31428575,28.80000002
211.4285714,60.37142856,28.82857143
218.542857,62.39999995,29.7714286
240.6571429,68.71428576,32.79999999
279.8857144,79.91428573,38.1714286
297.9142857,85.08571422,40.62857143
297.9714284,85.08571422,40.62857143
295.542857,84.40000007,40.28571429
293.8857143,83.94285716,40.05714288
290.5999999,83.00000002,39.62857146
285.9142857,81.65714292,38.97142857
282.8857142,80.80000006,38.57142855
278.4285714,79.51428578,37.94285713
277.6285716,79.28571426,37.85714285
285.857143,81.65714292,38.97142857
311.5999999,89.00000003,42.48571431
321.2857144,91.77142851,43.80000003
315.4285717,90.08571427,42.99999999
304.8857143,87.05714279,41.5714286
286.0857143,81.68571426,38.99999997
259.8857143,74.22857139,35.42857142
237.1428572,67.74285714,32.34285717
222.9714288,63.68571424,30.40000002
215.5999998,61.57142856,29.37142858
212.4285714,60.68571423,28.97142856
213.057143,60.8571428,29.05714284
219.9428573,62.80000004,29.9714286
240.6000002,68.71428576,32.79999999
278.2000001,79.45714283,37.94285713
297.142857,84.85714284,40.5142857
297.1714286,84.88571431,40.5142857
293.9142858,83.94285716,40.08571428
291.657143,83.28571435,39.74285713
287.8857145,82.22857145,39.25714284
282.0571429,80.57142854,38.45714288
278.7428569,79.60000006,37.99999999
274.9142857,78.51428568,37.48571431
273.6571429,78.17142854,37.3142857
281.7428573,80.45714292,38.40000001
304.2285715,86.88571422,41.48571427
307.9428573,87.94285713,42.00000002
299.1714285,85.45714284,40.79999997
287.9142856,82.22857145,39.25714284
272.3142857,77.77142859,37.11428569
251.6285713,71.85714286,34.28571431
230.8857141,65.94285714,31.48571427
215.3428569,61.51428575,29.37142858
206.6571429,58.99999999,28.1714286
201.4571429,57.54285713,27.4857143
199.5714284,56.99999994,27.20000003
201.7428569,57.62857142,27.4857143
209.7428571,59.91428566,28.60000002
224.6571431,64.14285714,30.62857143
241,68.82857139,32.85714285
260.2285715,74.31428568,35.48571429
275.0285716,78.57142863,37.51428571
282.0571429,80.57142854,38.45714288
283.0571428,80.85714287,38.60000002
280.4571429,80.0857143,38.2285714
276.3999999,78.94285711,37.65714285
272.3428573,77.77142859,37.11428569
270.4000001,77.2285714,36.85714288
278.7142858,79.60000006,37.99999999
299.457143,85.51428565,40.82857144
303.5428571,86.68571431,41.3714286
294.8285715,84.20000002,40.20000002
285.1714286,81.45714288,38.8857143
272.3714284,77.80000006,37.11428569
256.2857144,73.17142862,34.94285714
239.542857,68.42857143,32.65714285
227.2571431,64.91428571,30.99999998
220.4571431,62.97142861,30.05714287
218.1428571,62.31428566,29.74285713
218.3428573,62.37142861,29.7714286
221.2857144,63.19999999,30.17142855
228.0571428,65.14285709,31.08571431
239.0571428,68.28571433,32.59999998
251.257143,71.77142858,34.25714284
268.4285713,76.65714287,36.5714286
280.8,80.17142859,38.28571427
286.9142857,81.94285712,39.11428571
288.2285712,82.34285721,39.31428571
287.0285716,81.97142859,39.14285717
283.9142858,81.08571426,38.71428569
280.8,80.17142859,38.28571427
282.3714285,80.62857149,38.48571428
294.3142857,84.05714292,40.11428574
321.6,91.8571428,43.85714283
332.6,95.00000004,45.34285716
326.8857143,93.37142861,44.57142859
315.4857144,90.08571427,42.99999999
296.5714285,84.68571426,40.42857142
275,78.54285716,37.48571431
254.5428573,72.68571425,34.68571426
240.6000002,68.71428576,32.79999999
233.8000002,66.77142853,31.85714288
231.0571427,65.99999995,31.51428573
231.6571428,66.14285719,31.5714286
238.4000001,68.08571429,32.51428571
258.7714285,73.88571425,35.28571428
295.857143,84.51428569,40.34285715
313.9714286,89.65714284,42.82857145
315.3714285,90.0571428,42.99999999
313.4857144,89.51428574,42.71428572
311.5999999,89.00000003,42.48571431
308.7999998,88.19999998,42.11428569
302.9714286,86.54285708,41.31428573
298.3999999,85.22857145,40.6857143
293.0285713,83.68571431,39.94285714
291.0857141,83.14285712,39.68571426
298.0571427,85.11428569,40.62857143
322.5714284,92.11428566,43.97142857
332.7714286,95.05714285,45.37142856
326.5714287,93.25714285,44.51428572
314.942857,89.94285717,42.94285713
294.7999999,84.20000002,40.20000002
268.2857143,76.6285714,36.5714286
244.2285712,69.74285719,33.31428574
228.8571431,65.34285714,31.19999999
220.9714284,63.11428571,30.11428574
218.0857144,62.28571432,29.74285713
218.0285712,62.25714285,29.71428573
224.7142858,64.17142861,30.62857143
245.5428572,70.11428567,33.45714288
283.542857,80.99999997,38.65714289
301.5142856,86.11428565,41.11428572
302.7142857,86.45714279,41.25714286
301.7714285,86.1714286,41.14285712
301.2,86.02857136,41.08571432
298.6,85.28571426,40.7142857
295.1714287,84.28571431,40.25714288
292.5428571,83.54285721,39.88571427
289.2571428,82.6285714,39.42857145
287.6571427,82.14285716,39.19999998
293.7142857,83.88571435,40.02857141
316.3714284,90.34285713,43.11428573
324.9714286,92.79999994,44.31428571
316.7428572,90.45714289,43.1714286
304.4285717,86.94285717,41.48571427
284.4857143,81.25714283,38.77142856
258.4000002,73.79999996,35.22857142
235.3142859,67.19999995,32.08571429
219.6000001,62.71428575,29.91428573
211.2000001,60.31428575,28.80000002
207.1142855,59.14285709,28.2285714
206.6857145,59.02857146,28.1714286
212.4285714,60.65714289,28.97142856
233.4285714,66.68571424,31.82857141
271.0285713,77.39999997,36.94285715
291.1142857,83.14285712,39.68571426
295.0857144,84.25714283,40.22857142
296.0285716,84.54285717,40.37142856
296.8857141,84.77142855,40.48571429
295.5714286,84.40000007,40.28571429
292.0571429,83.42857145,39.8285714
290.4000002,82.94285721,39.57142859
287.1142858,82.00000006,39.14285717
286,81.68571426,38.99999997
293.0285713,83.68571431,39.97142854
313.9714286,89.65714284,42.79999999
321.2285712,91.74285718,43.80000003
313.6857142,89.60000003,42.77142859
300.8571428,85.91428574,41.02857145
280.8285716,80.20000006,38.28571427
254.3999999,72.65714291,34.68571426
230.3142856,65.77142857,31.4
215.6857141,61.60000004,29.39999998
207.9714285,59.39999994,28.34285714
205.0000002,58.54285709,27.94285712
206.4285716,58.97142852,28.14285713
213.057143,60.8571428,29.05714284
235.2,67.17142862,32.05714289
272.7142856,77.88571434,37.17142856
290.9999998,83.11428578,39.68571426
293.3428574,83.77142859,40.00000001
293.7714284,83.91428569,40.05714288
293.1999999,83.74285712,39.97142854
291.657143,83.28571435,39.74285713
289.8857144,82.77142864,39.51428572
289.8000001,82.77142864,39.51428572
287.6571427,82.14285716,39.19999998
288.6571427,82.45714283,39.34285712
299.0571426,85.42857136,40.77142857
318.5142858,90.9714286,43.42857141
322.6571427,92.14285713,43.99999997
314.5999998,89.85714289,42.88571426
302.0857141,86.25714288,41.19999999
281.942857,80.51428573,38.42857141
255.3142855,72.91428577,34.8285714
231.6000001,66.14285719,31.5714286
215.2857142,61.48571428,29.37142858
206.0571428,58.85714289,28.08571426
201.1428573,57.45714284,27.42857144
200.3428571,57.22857146,27.3142857
205.5428571,58.71428566,28.02857146
224.6571431,64.14285714,30.62857143
259.9714286,74.25714287,35.45714283
281.0571429,80.25714287,38.31428574
287,81.94285712,39.14285717
288.5142857,82.40000002,39.31428571
288.9142856,82.51428578,39.39999998
286.7142855,81.8857143,39.0857143
281.8857143,80.48571426,38.42857141
278.4285714,79.51428578,37.94285713
273.7428572,78.17142854,37.3142857
271.2285715,77.48571425,37.00000002
276,78.82857149,37.62857145
294.8571431,84.20000002,40.20000002
303.5714287,86.68571431,41.3714286
296.0285716,84.54285717,40.37142856
286.0571427,81.68571426,38.99999997
271.8,77.62857149,37.05714289
251.8285715,71.94285715,34.34285711
231.0857143,65.99999995,31.51428573
215.7142857,61.60000004,29.39999998
207.0285712,59.14285709,28.2285714
202.9714287,57.97142856,27.65714285
201.2857144,57.48571432,27.42857144
203.342857,58.05714284,27.74285712
211.9428572,60.54285713,28.88571429
225.4857144,64.4,30.74285717
240.0857144,68.57142853,32.74285712
256.1428574,73.17142862,34.91428574
265.2857144,75.77142854,36.17142859
268.0285714,76.54285711,36.54285714
265.8285713,75.91428577,36.22857146
260.6285714,74.42857144,35.51428569
254.2285713,72.62857144,34.65714286
250.257143,71.45714291,34.1142857
250.5142859,71.54285719,34.14285717
259.0000002,73.97142854,35.31428569
280.0285714,79.97142854,38.1714286
288.6285716,82.42857149,39.34285712
281.0571429,80.28571435,38.31428574
272.257143,77.77142859,37.11428569
259.6857141,74.17142858,35.40000002
242.7428571,69.3428571,33.08571426
225.4857144,64.4,30.74285717
211.8857145,60.48571432,28.88571429
203.942857,58.25714289,27.79999998
199.6857143,57.02857141,27.20000003
198.3428572,56.6571428,27.05714289
199.9999999,57.1142857,27.25714283
206.3142857,58.9142857,28.14285713
215.2285715,61.4571428,29.34285711
226.657143,64.71428567,30.88571431
241.5142858,68.97142862,32.91428572
251.7714288,71.91428568,34.31428571
255.5714284,73.00000005,34.8285714
256.1428574,73.14285715,34.91428574
253.2857145,72.3428571,34.54285712
248.4000001,70.94285719,33.85714283
243.9714288,69.65714291,33.25714287
243.5714284,69.54285715,33.2
252.2571429,72.05714291,34.39999998
276.5142857,78.97142859,37.68571431
291.2285716,83.17142859,39.71428573
285.0571428,81.40000006,38.85714283
275.9714284,78.82857149,37.62857145
261.6857145,74.74285711,35.65714283
243.8285713,69.65714291,33.2285714
226.4285712,64.65714285,30.85714284
214.7142857,61.31428571,29.25714284
207.8857142,59.37142861,28.34285714
203.942857,58.25714289,27.79999998
204.5999998,58.4571428,27.88571426
210.1142858,59.99999994,28.65714288
225.2,64.31428571,30.7142857
247.3714286,70.62857139,33.74285716
264.3999999,75.51428568,36.02857145
277.9999999,79.40000002,37.91428572
286.5428574,81.82857149,39.05714284
290.3142859,82.91428573,39.57142859
289.3428571,82.6285714,39.42857145
284.6571429,81.2857143,38.80000003
279.5714288,79.82857144,38.11428573
275.4571431,78.68571426,37.54285717
274.2857141,78.31428577,37.39999997
282.5999998,80.71428578,38.51428568
307.2571429,87.74285708,41.88571428
320.1714286,91.42857137,43.65714289
312.3142859,89.19999994,42.57142858
300.2857144,85.74285717,40.94285711
281.8285716,80.48571426,38.42857141
258.2285716,73.74285715,35.20000001
236.8285716,67.62857138,32.2857143
223.1428574,63.71428571,30.42857142
216.1142856,61.71428566,29.45714285
213.4285713,60.94285709,29.0857143
214.5428572,61.28571423,29.22857144
221.5428573,63.25714281,30.20000001
241.6000001,68.99999996,32.94285712
273.0000001,77.97142863,37.22857143
291.1142857,83.14285712,39.68571426
296.7714287,84.77142855,40.45714283
