region,technology,tech_detail,capture_rate,with_backbone,percentile,dollar_year,parameter,parameter_value
S_VACA,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,12.1275963
WECC_AZ,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WECC_CO,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
WECC_IID,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WECC_MT,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,19.99774563
WECC_NM,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
WECC_NNV,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WECC_PNW,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WECC_SCE,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WECC_UT,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,14.38188397
WECC_WY,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,19.99774563
WEC_BANC,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WEC_CALN,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WEC_LADW,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WEC_SDGE,Coal,CCS90AvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
ERC_FRNT,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
ERC_GWAY,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
ERC_REST,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
ERC_WEST,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.97791856
FRCC,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.1275963
MIS_AMSO,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
MIS_AR,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
MIS_D_MS,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
MIS_IA,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
MIS_IL,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
MIS_INKY,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
MIS_LA,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
MIS_LMI,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
MIS_MAPP,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,19.99774563
MIS_MIDA,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
MIS_MNWI,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,19.99774563
MIS_MO,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
MIS_WOTA,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
MIS_WUMS,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
PJM_ATSI,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
PJM_COMD,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
PJM_West,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
SPP_KIAM,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.97791856
SPP_N,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.97791856
SPP_SPS,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.97791856
SPP_WAUE,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,19.99774563
SPP_WEST,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
S_C_KY,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.94006197
S_C_TVA,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
S_D_AECI,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,13.5552046
S_SOU,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,11.65330675
S_VACA,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.1275963
WECC_CO,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,12.97791856
WECC_MT,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,19.99774563
WECC_NM,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,38.06077008
WECC_SCE,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,17.81895929
WECC_WY,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,19.99774563
WEC_BANC,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,9.764745122
WEC_CALN,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,9.764745122
WEC_LADW,NaturalGas,CCCCSAvgCF,90,FALSE,10,2018,storage_cost_tonne,17.81895929
ERC_FRNT,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
ERC_GWAY,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
ERC_REST,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
ERC_WEST,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
FRCC,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.1275963
MIS_AMSO,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
MIS_AR,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
MIS_D_MS,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
MIS_IA,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_IL,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_INKY,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_LA,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
MIS_LMI,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_MAPP,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,19.99774563
MIS_MIDA,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_MNWI,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_MO,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
MIS_WOTA,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
MIS_WUMS,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NENGREST,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NENG_CT,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NENG_ME,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_A,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_B,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_C&E,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_F,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_G-I,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_J,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
NY_Z_K,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_AP,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_ATSI,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_COMD,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_Dom,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.1275963
PJM_EMAC,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_PENE,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_SMAC,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_WMAC,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
PJM_West,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
SPP_KIAM,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
SPP_N,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
SPP_NEBR,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
SPP_SPS,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
SPP_WAUE,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,18.7862089
SPP_WEST,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
S_C_KY,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.94006197
S_C_TVA,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
S_D_AECI,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,13.74763328
S_SOU,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,11.65330675
S_VACA,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.1275963
WECC_AZ,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WECC_CO,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
WECC_IID,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WECC_MT,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,19.99774563
WECC_NM,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,12.97791856
WECC_NNV,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WECC_PNW,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WECC_SCE,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WECC_UT,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,14.38188397
WECC_WY,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,19.99774563
WEC_BANC,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WEC_CALN,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,9.764745122
WEC_LADW,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
WEC_SDGE,NaturalGas,CCCCSAvgCF,90,TRUE,10,2018,storage_cost_tonne,17.81895929
ERC_FRNT,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
ERC_GWAY,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
ERC_REST,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
ERC_WEST,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,19.24863144
FRCC,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,12.1275963
MIS_AMSO,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_AR,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_D_MS,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_IA,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_IL,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_INKY,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_LA,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_LMI,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_MAPP,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
MIS_MIDA,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_MNWI,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
MIS_MO,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_WOTA,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_WUMS,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
PJM_ATSI,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
PJM_COMD,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
PJM_West,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
SPP_KIAM,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,12.97791856
SPP_N,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,12.97791856
SPP_SPS,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,38.06077008
SPP_WAUE,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
SPP_WEST,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
S_C_KY,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
S_C_TVA,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
S_D_AECI,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
S_SOU,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
S_VACA,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,12.1275963
WECC_CO,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,12.97791856
WECC_MT,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
WECC_NM,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,38.06077008
WECC_SCE,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,17.81895929
WECC_WY,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
WEC_BANC,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,9.764745122
WEC_CALN,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,9.764745122
WEC_LADW,Coal,CCS90AvgCF,90,FALSE,25,2018,storage_cost_tonne,17.81895929
ERC_FRNT,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
ERC_GWAY,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
ERC_REST,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
ERC_WEST,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,19.24863144
FRCC,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.1275963
MIS_AMSO,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
MIS_AR,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
MIS_D_MS,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
MIS_IA,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_IL,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_INKY,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_LA,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
MIS_LMI,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_MAPP,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,19.99774563
MIS_MIDA,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_MNWI,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_MO,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
MIS_WOTA,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
MIS_WUMS,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NENGREST,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NENG_CT,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NENG_ME,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_A,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_B,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_C&E,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_F,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_G-I,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_J,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
NY_Z_K,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_AP,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_ATSI,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_COMD,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_Dom,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.1275963
PJM_EMAC,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_PENE,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_SMAC,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_WMAC,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
PJM_West,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
SPP_KIAM,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.97791856
SPP_N,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.97791856
SPP_NEBR,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.97791856
SPP_SPS,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,38.06077008
SPP_WAUE,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,19.99774563
SPP_WEST,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
S_C_KY,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
S_C_TVA,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
S_D_AECI,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,13.94006197
S_SOU,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
S_VACA,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.1275963
WECC_AZ,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,17.81895929
WECC_CO,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,12.97791856
WECC_IID,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,17.81895929
WECC_MT,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,19.99774563
WECC_NM,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,19.24863144
WECC_NNV,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,9.764745122
WECC_PNW,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,9.764745122
WECC_SCE,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,17.81895929
WECC_UT,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,16.4878321
WECC_WY,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,19.99774563
WEC_BANC,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,9.764745122
WEC_CALN,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,9.764745122
WEC_LADW,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,17.81895929
WEC_SDGE,Coal,CCS90AvgCF,90,TRUE,25,2018,storage_cost_tonne,17.81895929
ERC_FRNT,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
ERC_GWAY,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
ERC_REST,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
ERC_WEST,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,19.24863144
FRCC,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,12.1275963
MIS_AMSO,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_AR,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_D_MS,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_IA,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_IL,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_INKY,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_LA,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_LMI,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_MAPP,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
MIS_MIDA,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_MNWI,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
MIS_MO,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
MIS_WOTA,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
MIS_WUMS,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
PJM_ATSI,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
PJM_COMD,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
PJM_West,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
SPP_KIAM,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,12.97791856
SPP_N,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,12.97791856
SPP_SPS,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,38.06077008
SPP_WAUE,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
SPP_WEST,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
S_C_KY,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
S_C_TVA,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
S_D_AECI,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,13.94006197
S_SOU,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,11.65330675
S_VACA,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,12.1275963
WECC_CO,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,12.97791856
WECC_MT,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
WECC_NM,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,38.06077008
WECC_SCE,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,17.81895929
WECC_WY,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,19.99774563
WEC_BANC,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,9.764745122
WEC_CALN,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,9.764745122
WEC_LADW,NaturalGas,CCCCSAvgCF,90,FALSE,25,2018,storage_cost_tonne,17.81895929
ERC_FRNT,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
ERC_GWAY,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
ERC_REST,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
ERC_WEST,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,19.24863144
FRCC,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,12.1275963
MIS_AMSO,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
MIS_AR,NaturalGas,CCCCSAvgCF,90,TRUE,25,2018,storage_cost_tonne,11.65330675
